"Libellé","région","secteur","trimestre","nombre de salariés","date","part de salariés","part d’hommes","part de femmes","pop france métropolitaine","prop pop","pour 100000 habitants","pop région","estimation avec salariés et non salariés","pour 100000 habitants avec non salariés"
"Fabrication d'équipements électriques, électroniques, informatiques et fabrication de machines","Grand Est","Industrie","2006-T4",55247,2006.75,97.5275216469567,74.0080713136318,25.9919286863682,61399733,8.88623788132093,1012.568196361382,5456126.332875908,56647.599638582586,1038.2384164613688
"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Grand Est","Industrie","2006-T4",62470,2006.75,90.1449880537656,58.2836485601378,41.7163514398622,61399733,8.88623788132093,1144.9514946819834,5456126.332875908,69299.47116165873,1270.1221880456565
"Fabrication de matériels de transport","Grand Est","Industrie","2006-T4",49659,2006.75,98.88354186718,79.6381737247353,20.3618262752647,61399733,8.88623788132093,910.1512129728287,5456126.332875908,50219.681720848734,920.4273995316029
"Hébergement et restauration","Grand Est","Tertiaire","2006-T4",67821,2006.75,83.2542911480777,51.8510871155374,48.1489128844626,61399733,8.88623788132093,1243.0247370069922,5456126.332875908,81462.4676575196,1493.0458476862464
"Industries extractives, énergie, eau, gestion des déchets et dépollution","Grand Est","Industrie","2006-T4",33461,2006.75,97.4136361028159,75.1400209064623,24.8599790935377,61399733,8.88623788132093,613.2739228998535,5456126.332875908,34349.40049325677,629.5565461210884
"Information et communication","Grand Est","Tertiaire","2006-T4",25210,2006.75,88.5420667058806,67.6455575594651,32.3544424405349,61399733,8.88623788132093,462.0494186158604,5456126.332875908,28472.341947633413,521.8416915325662
"Transports et entreposage","Grand Est","Tertiaire","2006-T4",107826,2006.75,93.7115299333192,73.2478106080033,26.752262450877,61399733,8.88623788132093,1976.2372317204984,5456126.332875908,115061.61523211072,2108.8517422847517
"Activités financières et d'assurance","Grand Est","Tertiaire","2007-T1",50416,2007,93.6750606278241,42.9260023853922,57.0739976146078,61795238,8.88623788132093,918.1115303604003,5491271.848008427,53820.087931733935,980.1024138197308
"Activités immobilières","Grand Est","Tertiaire","2007-T1",14160,2007,80.9033327097309,45.3980810861373,54.6019189138627,61795238,8.88623788132093,257.8637589238192,5491271.848008427,17502.369217352232,318.73070031490045
"Activités scientifiques et techniques, services administratifs et de soutien","Grand Est","Tertiaire","2007-T1",198884,2007,85.245855562656,55.0917902567076,44.9082406298637,61795238,8.88623788132093,3621.8203269636197,5491271.848008427,233306.35687481554,4248.67614156511
"Autres activités de services","Grand Est","Tertiaire","2007-T1",81903,2007,78.9764741872223,38.3046311225266,61.6953688774734,61795238,8.88623788132093,1491.5123903345736,5491271.848008427,103705.56655370568,1888.552769269975
"Commerce, réparation d'automobiles et de motocycles","Grand Est","Tertiaire","2007-T1",253510,2007,86.4632088486895,53.0752949025437,46.9247050974563,61795238,8.88623788132093,4616.598977738517,5491271.848008427,293199.85156188475,5339.379649693037
"Construction","Grand Est","Construction","2007-T1",126910,2007,76.1828913971963,88.349732295478,11.6502088424899,61795238,8.88623788132093,2311.1221500721676,5491271.848008427,166585.95870078853,3033.649823058858
"Fabrication d'autres produits industriels","Grand Est","Industrie","2007-T1",208354,2007,91.9752138798998,70.5466278308938,29.4533721691062,61795238,8.88623788132093,3794.2758211026426,5491271.848008427,226532.7703092556,4125.3242705770335
"Fabrication d'équipements électriques, électroniques, informatiques et fabrication de machines","Grand Est","Industrie","2007-T1",55205,2007,97.5275216469567,74.0080713136318,25.9919286863682,61795238,8.88623788132093,1005.3226561715704,5491271.848008427,56604.53487153966,1030.8091902619788
"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Grand Est","Industrie","2007-T1",62662,2007,90.1449880537656,58.2836485601378,41.7163514398622,61795238,8.88623788132093,1141.1199761076523,5491271.848008427,69512.46137236849,1265.87179248063
"Fabrication de matériels de transport","Grand Est","Industrie","2007-T1",48884,2007,98.88354186718,79.6381737247353,20.3618262752647,61795238,8.88623788132093,890.2127112451961,5491271.848008427,49435.93147751605,900.2637794274465
"Hébergement et restauration","Grand Est","Tertiaire","2007-T1",68069,2007,83.2542911480777,51.8510871155374,48.1489128844626,61795238,8.88623788132093,1239.5853252955824,5491271.848008427,81760.35020096581,1488.914635151757
"Industries extractives, énergie, eau, gestion des déchets et dépollution","Grand Est","Industrie","2007-T1",33656,2007,97.4136361028159,75.1400209064623,24.8599790935377,61795238,8.88623788132093,612.8999060974618,5491271.848008427,34549.57780703057,629.1725990502729
"Information et communication","Grand Est","Tertiaire","2007-T1",25146,2007,88.5420667058806,67.6455575594651,32.3544424405349,61795238,8.88623788132093,457.92670069903653,5491271.848008427,28400.059921268934,517.1854664519853
"Transports et entreposage","Grand Est","Tertiaire","2007-T1",108744,2007,93.7115299333192,73.2478106080033,26.752262450877,61795238,8.88623788132093,1980.3062570912282,5491271.848008427,116041.21720921344,2113.1938177728216
"Activités financières et d'assurance","Grand Est","Tertiaire","2007-T2",50590,2007.25,93.6750606278241,42.9260023853922,57.0739976146078,61795238,8.88623788132093,921.2801951946336,5491271.848008427,54005.83641039392,983.4850268791689
"Activités immobilières","Grand Est","Tertiaire","2007-T2",14291,2007.25,80.9033327097309,45.3980810861373,54.6019189138627,61795238,8.88623788132093,260.24936290821324,5491271.848008427,17664.290853473216,321.6794094774182
"Activités scientifiques et techniques, services administratifs et de soutien","Grand Est","Tertiaire","2007-T2",198749,2007.25,85.245855562656,55.0917902567076,44.9082406298637,61795238,8.88623788132093,3619.361880109473,5491271.848008427,233147.99140460123,4245.792192735082
"Autres activités de services","Grand Est","Tertiaire","2007-T2",83035,2007.25,78.9764741872223,38.3046311225266,61.6953688774734,61795238,8.88623788132093,1512.1269224745286,5491271.848008427,105138.9047872111,1914.6548868336004
"Commerce, réparation d'automobiles et de motocycles","Grand Est","Tertiaire","2007-T2",254566,2007.25,86.4632088486895,53.0752949025437,46.9247050974563,61795238,8.88623788132093,4635.829495353175,5491271.848008427,294421.1802796842,5361.620921871948
"Construction","Grand Est","Construction","2007-T2",127427,2007.25,76.1828913971963,88.349732295478,11.6502088424899,61795238,8.88623788132093,2320.537090987677,5491271.848008427,167264.58875869025,3046.0081632883234
"Fabrication d'autres produits industriels","Grand Est","Industrie","2007-T2",206908,2007.25,91.9752138798998,70.5466278308938,29.4533721691062,61795238,8.88623788132093,3767.943123687117,5491271.848008427,224960.60761563235,4096.694059996702
"Fabrication d'équipements électriques, électroniques, informatiques et fabrication de machines","Grand Est","Industrie","2007-T2",55273,2007.25,97.5275216469567,74.0080713136318,25.9919286863682,61795238,8.88623788132093,1006.5609849573628,5491271.848008427,56674.25878008535,1032.0789126591858
"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Grand Est","Industrie","2007-T2",62266,2007.25,90.1449880537656,58.2836485601378,41.7163514398622,61795238,8.88623788132093,1133.9085320021557,5491271.848008427,69073.16906277962,1257.8719643579666
"Fabrication de matériels de transport","Grand Est","Industrie","2007-T2",48486,2007.25,98.88354186718,79.6381737247353,20.3618262752647,61795238,8.88623788132093,882.9648457048232,5491271.848008427,49033.43780416585,892.9340808714339
"Hébergement et restauration","Grand Est","Tertiaire","2007-T2",68292,2007.25,83.2542911480777,51.8510871155374,48.1489128844626,61795238,8.88623788132093,1243.646315284284,5491271.848008427,82028.20426220977,1493.7924497757244
"Industries extractives, énergie, eau, gestion des déchets et dépollution","Grand Est","Industrie","2007-T2",33459,2007.25,97.4136361028159,75.1400209064623,24.8599790935377,61795238,8.88623788132093,609.3123947621516,5491271.848008427,34347.34739260268,625.489838115732
"Information et communication","Grand Est","Tertiaire","2007-T2",25019,2007.25,88.5420667058806,67.6455575594651,32.3544424405349,61795238,8.88623788132093,455.6139395843949,5491271.848008427,28256.625275201917,514.5734186416216
"Transports et entreposage","Grand Est","Tertiaire","2007-T2",108235,2007.25,93.7115299333192,73.2478106080033,26.752262450877,61795238,8.88623788132093,1971.0370019152238,5491271.848008427,115498.06099315104,2103.302553397349
"Activités financières et d'assurance","Grand Est","Tertiaire","2007-T3",50269,2007.5,93.6750606278241,42.9260023853922,57.0739976146078,61795238,8.88623788132093,915.4345548969962,5491271.848008427,53663.16249286602,977.2446889936539
"Activités immobilières","Grand Est","Tertiaire","2007-T3",14422,2007.5,80.9033327097309,45.3980810861373,54.6019189138627,61795238,8.88623788132093,262.63496689260734,5491271.848008427,17826.2124895942,324.62811863993596
"Activités scientifiques et techniques, services administratifs et de soutien","Grand Est","Tertiaire","2007-T3",196586,2007.5,85.245855562656,55.0917902567076,44.9082406298637,61795238,8.88623788132093,3579.9720982908134,5491271.848008427,230610.62464850105,4199.584923702855
"Autres activités de services","Grand Est","Tertiaire","2007-T3",85087,2007.5,78.9764741872223,38.3046311225266,61.6953688774734,61795238,8.88623788132093,1549.4953146575567,5491271.848008427,107737.14688540291,1961.9707395196067
"Commerce, réparation d'automobiles et de motocycles","Grand Est","Tertiaire","2007-T3",256583,2007.5,86.4632088486895,53.0752949025437,46.9247050974563,61795238,8.88623788132093,4672.560512425868,5491271.848008427,296753.96439313266,5404.102594206101
"Construction","Grand Est","Construction","2007-T3",128356,2007.5,76.1828913971963,88.349732295478,11.6502088424899,61795238,8.88623788132093,2337.4548474876933,5491271.848008427,168484.02265383667,3068.2149293873044
"Fabrication d'autres produits industriels","Grand Est","Industrie","2007-T3",205635,2007.5,91.9752138798998,70.5466278308938,29.4533721691062,61795238,8.88623788132093,3744.760880388387,5491271.848008427,223576.53907553386,4071.4891788979735
"Fabrication d'équipements électriques, électroniques, informatiques et fabrication de machines","Grand Est","Industrie","2007-T3",55354,2007.5,97.5275216469567,74.0080713136318,25.9919286863682,61795238,8.88623788132093,1008.0360530698507,5491271.848008427,56757.31225938242,1033.5913761029178
"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Grand Est","Industrie","2007-T3",62172,2007.5,90.1449880537656,58.2836485601378,41.7163514398622,61795238,8.88623788132093,1132.1967245629721,5491271.848008427,68968.89260545296,1255.9730152581424
"Fabrication de matériels de transport","Grand Est","Industrie","2007-T3",47877,2007.5,98.88354186718,79.6381737247353,20.3618262752647,61795238,8.88623788132093,871.8745187850064,5491271.848008427,48417.56180650184,881.7185371010528
"Hébergement et restauration","Grand Est","Tertiaire","2007-T3",69109,2007.5,83.2542911480777,51.8510871155374,48.1489128844626,61795238,8.88623788132093,1258.5244714312303,5491271.848008427,83009.53506057891,1511.6631876581523
"Industries extractives, énergie, eau, gestion des déchets et dépollution","Grand Est","Industrie","2007-T3",33454,2007.5,97.4136361028159,75.1400209064623,24.8599790935377,61795238,8.88623788132093,609.2213411749609,5491271.848008427,34342.21464096745,625.396367026023
"Information et communication","Grand Est","Tertiaire","2007-T3",24996,2007.5,88.5420667058806,67.6455575594651,32.3544424405349,61795238,8.88623788132093,455.1950930833181,5491271.848008427,28230.648921977183,514.1003706129732
"Transports et entreposage","Grand Est","Tertiaire","2007-T3",108697,2007.5,93.7115299333192,73.2478106080033,26.752262450877,61795238,8.88623788132093,1979.4503533716365,5491271.848008427,115991.06329535306,2112.280479019094
"Activités financières et d'assurance","Grand Est","Tertiaire","2007-T4",50213,2007.75,93.6750606278241,42.9260023853922,57.0739976146078,61795238,8.88623788132093,914.4147547204614,5491271.848008427,53603.381373297285,976.1560319170529
"Activités immobilières","Grand Est","Tertiaire","2007-T4",14565,2007.75,80.9033327097309,45.3980810861373,54.6019189138627,61795238,8.88623788132093,265.2390994862589,5491271.848008427,18002.966642001076,327.8469385654325
"Activités scientifiques et techniques, services administratifs et de soutien","Grand Est","Tertiaire","2007-T4",197225,2007.75,85.245855562656,55.0917902567076,44.9082406298637,61795238,8.88623788132093,3591.608746733774,5491271.848008427,231360.2212075154,4213.235614831655
"Autres activités de services","Grand Est","Tertiaire","2007-T4",85090,2007.75,78.9764741872223,38.3046311225266,61.6953688774734,61795238,8.88623788132093,1549.549946809871,5491271.848008427,107740.94548496167,1962.0399147428323
"Commerce, réparation d'automobiles et de motocycles","Grand Est","Tertiaire","2007-T4",256390,2007.75,86.4632088486895,53.0752949025437,46.9247050974563,61795238,8.88623788132093,4669.045843960311,5491271.848008427,296530.74806497426,5400.037664726432
"Construction","Grand Est","Construction","2007-T4",129432,2007.75,76.1828913971963,88.349732295478,11.6502088424899,61795238,8.88623788132093,2357.0495794511135,5491271.848008427,169896.41325790292,3093.9355755902143
"Fabrication d'autres produits industriels","Grand Est","Industrie","2007-T4",204424,2007.75,91.9752138798998,70.5466278308938,29.4533721691062,61795238,8.88623788132093,3722.70770157082,5491271.848008427,222259.8800008604,4047.511872526755
"Fabrication d'équipements électriques, électroniques, informatiques et fabrication de machines","Grand Est","Industrie","2007-T4",55333,2007.75,97.5275216469567,74.0080713136318,25.9919286863682,61795238,8.88623788132093,1007.6536280036502,5491271.848008427,56735.77987586096,1033.1992559508392
"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Grand Est","Industrie","2007-T4",61797,2007.75,90.1449880537656,58.2836485601378,41.7163514398622,61795238,8.88623788132093,1125.367705523676,5491271.848008427,68552.89610016048,1248.3974204450144
